order_id,order_date,category,region,channel,customer_segment,payment_method,customer_id,unit_price,quantity,discount_pct_of_price,revenue,satisfaction_score,delivery_days
ORD-100027,2025-08-24,Toys,West,Online,VIP,Gift Card,CUST-1448,104.16,1,8.0,123.44,4.6,7.0
ORD-101586,2025-08-24,Home & Garden,South,Online,Returning,Debit Card,CUST-1582,347.2,3,10.6,1199.51,3.0,6.0
ORD-102333,2025-08-24,Sports,West,Online,New,PayPal,CUST-3352,122.98,1,0.0,158.42,3.4,4.0
ORD-103168,2025-08-24,Sports,North,Online,New,PayPal,CUST-2966,39.71,2,14.4,87.57,4.2,5.0
ORD-100523,2025-08-25,Home & Garden,South,Online,Returning,Gift Card,CUST-1280,80.97,2,10.8,186.14,4.0,2.0
ORD-103889,2025-08-25,Electronics,South,Online,New,PayPal,CUST-2898,748.09,1,0.6,958.23,3.3,5.0
ORD-104242,2025-08-25,Electronics,Central,Mobile App,New,PayPal,CUST-1318,345.18,3,0.0,1334.43,4.1,6.0
ORD-104636,2025-08-25,Electronics,East,In-Store,VIP,Debit Card,CUST-2176,755.77,2,15.2,1651.75,5.0,2.0
ORD-104355,2025-08-25,Apparel,South,Online,Returning,PayPal,CUST-1417,41.38,2,4.8,101.53,4.1,3.0
ORD-100793,2025-08-26,Home & Garden,North,Online,New,Debit Card,CUST-1977,277.66,1,10.4,320.71,2.9,5.0
ORD-100604,2025-08-26,Sports,West,Online,New,Gift Card,CUST-1008,74.51,1,5.3,90.96,3.0,4.0
ORD-101922,2025-08-26,Sports,East,Online,VIP,PayPal,CUST-1825,177.5,2,17.9,375.72,4.8,4.0
ORD-104222,2025-08-26,Apparel,East,Online,New,Credit Card,CUST-2377,194.08,3,1.3,740.81,3.6,5.0
ORD-100432,2025-08-26,Home & Garden,North,Online,New,Gift Card,CUST-1312,102.59,1,10.2,118.76,3.5,5.0
ORD-101602,2025-08-26,Home & Garden,East,Mobile App,Returning,PayPal,CUST-1165,314.36,4,14.1,1392.42,3.9,6.0
ORD-103520,2025-08-26,Toys,South,Online,Returning,Debit Card,CUST-2667,71.11,1,0.0,91.67,4.0,5.0
ORD-104665,2025-08-27,Apparel,North,In-Store,New,Gift Card,CUST-2335,107.09,1,5.8,130.09,3.8,3.0
ORD-102080,2025-08-27,Sports,West,In-Store,New,Debit Card,CUST-2884,78.04,1,0.0,100.64,3.4,0.0
ORD-101039,2025-08-27,Apparel,South,Mobile App,New,Debit Card,CUST-1413,53.02,1,1.8,67.14,2.9,5.0
ORD-102423,2025-08-27,Beauty,North,Online,Returning,Debit Card,CUST-1326,139.46,1,9.2,163.3,3.8,6.0
ORD-104622,2025-08-27,Toys,North,In-Store,VIP,Gift Card,CUST-2644,99.33,1,14.4,109.65,4.7,2.0
ORD-103539,2025-08-27,Home & Garden,West,Online,Returning,PayPal,CUST-3250,40.08,1,14.7,44.09,4.3,8.0
ORD-102609,2025-08-27,Beauty,South,Mobile App,New,Debit Card,CUST-1412,145.79,2,0.0,376.02,3.2,7.0
ORD-104933,2025-08-27,Electronics,Central,Online,Returning,Credit Card,CUST-1135,552.16,1,3.9,684.29,4.3,5.0
ORD-100037,2025-08-27,Apparel,West,In-Store,New,Debit Card,CUST-1517,131.2,3,9.3,460.38,3.1,3.0
ORD-101986,2025-08-27,Beauty,East,Online,Returning,Debit Card,CUST-1736,72.6,1,7.2,86.88,3.9,5.0
ORD-104734,2025-08-27,Sports,Central,In-Store,Returning,Credit Card,CUST-2190,186.59,5,16.0,1010.62,,0.0
ORD-100301,2025-08-27,Home & Garden,West,In-Store,Returning,Gift Card,CUST-1680,316.92,1,4.0,392.35,4.4,0.0
ORD-103522,2025-08-28,Electronics,Central,Mobile App,New,Debit Card,CUST-3177,928.21,2,10.0,2155.42,3.9,2.0
ORD-100552,2025-08-28,Sports,Central,Online,VIP,Credit Card,CUST-3310,44.49,1,14.6,49.02,,3.0
ORD-104861,2025-08-28,Beauty,East,Online,VIP,Gift Card,CUST-2005,115.95,4,12.2,525.34,3.8,4.0
ORD-102405,2025-08-28,Home & Garden,West,In-Store,VIP,PayPal,CUST-2584,18.11,3,8.9,63.85,,0.0
ORD-101970,2025-08-28,Toys,West,Online,Returning,PayPal,CUST-2004,115.94,2,11.4,265.04,3.5,4.0
ORD-103629,2025-08-29,Electronics,West,Online,New,PayPal,CUST-3204,703.6,2,4.7,1730.7,3.9,7.0
ORD-102454,2025-08-29,Apparel,West,In-Store,Returning,Gift Card,CUST-3499,182.42,1,2.7,229.07,3.4,0.0
ORD-102821,2025-08-29,Sports,East,In-Store,VIP,Gift Card,CUST-1777,303.39,4,7.8,1444.0,5.0,0.0
ORD-100481,2025-08-29,Apparel,Central,Online,Returning,PayPal,CUST-3177,102.61,1,2.0,129.77,3.9,4.0
ORD-103439,2025-08-29,Beauty,Central,Online,New,PayPal,CUST-3046,22.34,3,0.0,86.49,3.0,4.0
ORD-103066,2025-08-29,Sports,North,In-Store,Returning,Debit Card,CUST-2507,311.43,2,5.6,758.82,3.3,2.0
ORD-100333,2025-08-29,Beauty,West,Online,New,PayPal,CUST-2921,108.58,2,2.8,272.41,3.1,6.0
ORD-104721,2025-08-30,Electronics,East,Online,Returning,PayPal,CUST-2764,946.34,1,0.0,1221.75,5.0,3.0
ORD-100544,2025-08-30,Sports,Central,Mobile App,VIP,Gift Card,CUST-1054,97.23,1,16.3,105.07,4.1,
ORD-100387,2025-08-30,Toys,North,Online,Returning,Credit Card,CUST-3034,14.43,2,2.7,36.25,4.7,2.0
ORD-100083,2025-08-31,Electronics,West,In-Store,New,Gift Card,CUST-1674,203.03,3,5.9,740.23,4.5,0.0
ORD-103126,2025-08-31,Sports,North,Online,New,Credit Card,CUST-2548,50.04,2,5.7,121.89,4.8,4.0
ORD-100089,2025-08-31,Apparel,South,In-Store,New,Debit Card,CUST-1295,55.12,1,4.9,67.7,3.6,0.0
ORD-104674,2025-08-31,Apparel,Central,Online,New,Debit Card,CUST-2540,56.43,4,3.6,281.02,4.1,6.0
ORD-103380,2025-08-31,Apparel,North,Online,Returning,Debit Card,CUST-2208,95.82,2,7.6,228.69,3.3,6.0
ORD-102285,2025-08-31,Beauty,East,Online,New,Gift Card,CUST-1314,123.0,3,8.6,435.58,4.0,5.0
ORD-100100,2025-08-31,Apparel,Central,In-Store,Returning,Credit Card,CUST-2727,52.08,2,12.9,117.17,,0.0
ORD-104660,2025-08-31,Home & Garden,North,In-Store,New,Gift Card,CUST-1947,448.93,2,3.0,1124.8,3.4,0.0
ORD-102245,2025-08-31,Electronics,West,Mobile App,Returning,Debit Card,CUST-3336,613.28,2,1.1,1566.69,,2.0
ORD-103624,2025-08-31,Electronics,Central,In-Store,VIP,Credit Card,CUST-2643,757.96,4,4.9,3723.78,5.0,1.0
ORD-103739,2025-08-31,Home & Garden,North,Mobile App,VIP,PayPal,CUST-2688,229.99,2,13.1,516.24,2.6,7.0
ORD-101932,2025-09-01,Beauty,East,Mobile App,Returning,Gift Card,CUST-1425,135.65,1,9.4,158.78,4.4,6.0
ORD-100581,2025-09-01,Electronics,East,Online,Returning,PayPal,CUST-2500,777.7,1,12.2,882.19,,8.0
ORD-104538,2025-09-01,Beauty,West,Online,Returning,PayPal,CUST-3447,103.67,3,9.2,364.85,4.2,5.0
ORD-100610,2025-09-01,Apparel,South,Online,Returning,Gift Card,CUST-2520,50.19,5,16.8,269.75,4.8,6.0
ORD-103189,2025-09-01,Beauty,Central,Mobile App,Returning,Debit Card,CUST-2194,140.8,4,10.3,652.7,3.9,4.0
ORD-104072,2025-09-01,Sports,South,In-Store,Returning,Debit Card,CUST-1149,218.14,3,5.8,796.46,4.0,1.0
ORD-104695,2025-09-02,Toys,North,Mobile App,VIP,Credit Card,CUST-2218,7.21,3,15.1,23.73,4.3,5.0
ORD-101096,2025-09-02,Beauty,West,Online,New,Debit Card,CUST-3275,65.34,4,0.0,337.8,,4.0
ORD-102862,2025-09-02,Electronics,North,In-Store,VIP,Credit Card,CUST-2047,538.69,1,7.2,646.11,4.5,0.0
ORD-104482,2025-09-02,Apparel,South,Online,VIP,PayPal,CUST-2550,111.7,1,20.4,114.92,3.9,0.0
ORD-101864,2025-09-02,Sports,West,Online,New,PayPal,CUST-1075,249.33,2,4.7,614.21,2.7,5.0
ORD-102789,2025-09-02,Sports,North,Online,Returning,PayPal,CUST-2857,15.46,1,10.9,17.8,3.7,4.0
ORD-103229,2025-09-02,Apparel,Central,Mobile App,Returning,Credit Card,CUST-2104,87.15,3,3.5,326.09,4.6,5.0
ORD-104972,2025-09-03,Apparel,North,In-Store,Returning,Gift Card,CUST-1593,192.72,3,4.8,711.65,3.9,0.0
ORD-100588,2025-09-03,Home & Garden,East,Mobile App,Returning,PayPal,CUST-2976,249.05,5,7.3,1492.51,4.1,4.0
ORD-103050,2025-09-03,Apparel,Central,In-Store,New,Gift Card,CUST-1882,91.78,1,15.0,100.87,3.3,1.0
ORD-103506,2025-09-03,Sports,West,In-Store,New,Credit Card,CUST-1773,290.45,4,0.0,1502.14,3.5,0.0
ORD-100815,2025-09-03,Electronics,East,Online,Returning,Debit Card,CUST-3318,141.22,1,10.8,162.87,3.8,3.0
ORD-103147,2025-09-03,Electronics,West,In-Store,Returning,Gift Card,CUST-1763,773.07,1,5.3,946.56,4.0,3.0
ORD-101649,2025-09-03,Apparel,North,Mobile App,New,Debit Card,CUST-1532,109.0,3,0.0,422.79,4.1,4.0
ORD-101079,2025-09-03,Electronics,North,Online,New,Debit Card,CUST-3162,604.69,1,9.5,707.56,3.8,3.0
ORD-104942,2025-09-04,Sports,South,In-Store,Returning,Credit Card,CUST-1395,61.27,1,6.7,73.94,4.7,2.0
ORD-102783,2025-09-04,Apparel,Central,Mobile App,New,Credit Card,CUST-3107,24.18,3,5.0,89.13,3.3,6.0
ORD-104365,2025-09-04,Apparel,East,Online,New,Debit Card,CUST-2767,68.34,2,1.8,173.6,4.6,6.0
ORD-102703,2025-09-04,Home & Garden,East,In-Store,VIP,Debit Card,CUST-1753,85.13,3,12.0,290.69,3.6,0.0
ORD-100867,2025-09-04,Sports,West,Online,Returning,PayPal,CUST-2762,309.84,5,0.0,2003.77,4.4,2.0
ORD-104846,2025-09-04,Apparel,North,In-Store,Returning,Gift Card,CUST-2826,43.56,1,0.0,56.34,5.0,1.0
ORD-101015,2025-09-04,Beauty,East,Mobile App,Returning,Debit Card,CUST-3289,97.74,2,16.5,211.12,4.7,7.0
ORD-104890,2025-09-04,Apparel,South,In-Store,New,Gift Card,CUST-1408,84.66,2,4.9,208.27,4.1,4.0
ORD-101658,2025-09-05,Home & Garden,North,In-Store,New,Gift Card,CUST-1889,452.98,2,0.0,1172.23,3.4,0.0
ORD-101968,2025-09-05,Toys,East,Online,Returning,Gift Card,CUST-2489,97.82,5,3.2,612.6,4.5,4.0
ORD-102207,2025-09-05,Home & Garden,Central,Online,Returning,Debit Card,CUST-2113,183.45,1,0.0,237.37,3.1,7.0
ORD-100018,2025-09-05,Home & Garden,South,Online,Returning,Gift Card,CUST-2212,466.07,2,10.1,1084.28,,4.0
ORD-101960,2025-09-05,Home & Garden,Central,In-Store,New,Credit Card,CUST-3301,414.69,2,0.0,1073.14,3.2,1.0
ORD-101085,2025-09-05,Beauty,South,Mobile App,New,Credit Card,CUST-1659,73.91,1,14.8,81.48,4.0,4.0
ORD-102450,2025-09-05,Apparel,North,In-Store,Returning,Debit Card,CUST-2667,112.57,2,0.0,291.31,4.3,1.0
ORD-101499,2025-09-06,Electronics,East,Online,Returning,Gift Card,CUST-2257,982.49,1,0.0,1271.72,,5.0
ORD-102456,2025-09-06,Beauty,West,Online,New,Gift Card,CUST-2067,58.9,1,0.0,76.24,3.7,2.0
ORD-103230,2025-09-06,Apparel,East,Online,Returning,Gift Card,CUST-3092,105.59,1,9.6,123.55,3.5,4.0
ORD-100512,2025-09-06,Beauty,West,Mobile App,Returning,Credit Card,CUST-2272,106.22,1,8.8,125.39,4.6,3.0
ORD-101124,2025-09-06,Sports,South,Online,Returning,Debit Card,CUST-2017,192.76,1,13.1,216.82,4.0,6.0
ORD-103458,2025-09-06,Sports,East,Online,New,Gift Card,CUST-2299,217.17,1,3.5,271.26,3.7,5.0
ORD-100962,2025-09-06,Electronics,East,In-Store,New,PayPal,CUST-1669,69.66,1,3.1,87.37,4.2,0.0
ORD-100458,2025-09-06,Apparel,North,Mobile App,Returning,Credit Card,CUST-2654,34.68,1,12.5,39.28,4.1,6.0
ORD-104547,2025-09-07,Apparel,South,Mobile App,New,Credit Card,CUST-1487,28.77,1,4.7,35.5,,4.0
ORD-104107,2025-09-07,Apparel,South,Online,VIP,Credit Card,CUST-3045,52.36,1,7.8,62.51,4.7,7.0
ORD-103571,2025-09-07,Electronics,North,Online,New,Debit Card,CUST-2732,815.87,2,0.2,2108.65,4.2,6.0
ORD-104640,2025-09-07,Home & Garden,South,Mobile App,Returning,Credit Card,CUST-3457,226.63,1,14.8,250.02,3.9,4.0
ORD-100092,2025-09-07,Sports,West,In-Store,New,Gift Card,CUST-2782,89.47,2,0.0,231.7,4.1,
ORD-101023,2025-09-07,Apparel,South,Online,New,Credit Card,CUST-2160,95.7,3,3.1,360.23,3.0,6.0
ORD-102825,2025-09-07,Electronics,North,Online,Returning,PayPal,CUST-3218,354.26,1,6.1,430.74,4.5,5.0
ORD-101092,2025-09-08,Beauty,Central,In-Store,Returning,Debit Card,CUST-2116,103.43,1,8.8,122.19,,2.0
ORD-101125,2025-09-08,Home & Garden,North,In-Store,New,Gift Card,CUST-1764,102.48,1,9.7,119.87,3.8,2.0
ORD-104001,2025-09-08,Apparel,East,Online,Returning,PayPal,CUST-2320,169.78,2,6.5,411.26,3.8,6.0
ORD-102167,2025-09-08,Apparel,Central,Mobile App,New,Debit Card,CUST-1618,147.36,2,6.7,356.19,3.0,5.0
ORD-100589,2025-09-08,Toys,North,Mobile App,Returning,Credit Card,CUST-2916,34.18,2,7.1,82.26,3.7,5.0
ORD-104918,2025-09-09,Home & Garden,East,Online,New,Gift Card,CUST-1210,492.96,2,0.0,1277.58,4.2,4.0
ORD-101143,2025-09-09,Electronics,South,Online,New,Gift Card,CUST-1628,1159.54,1,4.3,1437.95,3.3,5.0
ORD-100722,2025-09-09,Beauty,South,In-Store,New,Credit Card,CUST-2674,103.12,1,0.2,133.36,3.2,1.0
ORD-101598,2025-09-09,Sports,East,Mobile App,New,Debit Card,CUST-3117,338.74,1,0.0,438.95,3.6,
ORD-104784,2025-09-09,Toys,East,Mobile App,Returning,Credit Card,CUST-2385,39.23,2,5.5,96.08,4.9,5.0
ORD-102438,2025-09-09,Sports,West,In-Store,Returning,PayPal,CUST-1003,312.38,1,11.4,358.64,3.7,2.0
ORD-104279,2025-09-09,Sports,Central,Online,Returning,Debit Card,CUST-2299,295.68,1,10.2,344.07,4.0,6.0
ORD-103628,2025-09-10,Home & Garden,North,Online,Returning,Gift Card,CUST-1428,102.55,3,8.2,366.1,5.0,2.0
ORD-103315,2025-09-10,Beauty,North,In-Store,VIP,Credit Card,CUST-3454,123.55,1,10.1,143.98,4.7,3.0
ORD-104856,2025-09-10,Sports,Central,In-Store,Returning,Credit Card,CUST-1297,75.47,1,9.7,88.34,3.7,1.0
ORD-102035,2025-09-10,Electronics,South,In-Store,VIP,Credit Card,CUST-1885,320.24,1,1.3,409.73,4.3,2.0
ORD-103997,2025-09-10,Home & Garden,Central,In-Store,New,Debit Card,CUST-1217,400.8,4,3.7,2001.34,4.7,0.0
ORD-100360,2025-09-10,Apparel,East,In-Store,VIP,Gift Card,CUST-1179,154.94,4,7.9,739.93,3.4,1.0
ORD-101843,2025-09-10,Apparel,North,Online,VIP,Credit Card,CUST-2050,65.59,3,3.2,246.91,3.4,6.0
ORD-100864,2025-09-10,Apparel,East,Online,New,Gift Card,CUST-2953,178.56,1,3.3,223.83,4.5,7.0
ORD-101883,2025-09-10,Home & Garden,Central,Online,Returning,Debit Card,CUST-2560,170.89,1,4.2,212.22,4.0,7.0
ORD-100774,2025-09-10,Sports,South,In-Store,New,PayPal,CUST-3261,241.73,2,3.4,605.4,4.2,0.0
ORD-101656,2025-09-11,Toys,East,In-Store,Returning,Credit Card,CUST-1929,5.59,4,11.6,25.63,4.2,1.0
ORD-101162,2025-09-11,Beauty,Central,Mobile App,Returning,PayPal,CUST-1177,88.61,2,9.3,208.44,4.1,4.0
ORD-102620,2025-09-11,Sports,North,Online,VIP,Credit Card,CUST-3345,338.22,1,11.8,386.84,3.7,
ORD-102148,2025-09-11,Apparel,North,Mobile App,Returning,Gift Card,CUST-1432,33.14,4,0.0,171.9,3.8,4.0
ORD-101862,2025-09-11,Sports,East,Mobile App,Returning,PayPal,CUST-1927,141.56,3,7.2,511.07,3.8,5.0
ORD-103155,2025-09-11,Electronics,South,In-Store,Returning,,CUST-2841,1014.18,4,0.4,5239.63,3.5,0.0
ORD-100476,2025-09-11,Sports,West,In-Store,Returning,Debit Card,CUST-3371,208.92,3,,760.75,2.6,0.0
ORD-104761,2025-09-11,Beauty,East,Online,VIP,Debit Card,CUST-1578,120.97,1,16.9,130.36,4.1,5.0
ORD-104056,2025-09-11,Beauty,North,Online,New,Credit Card,CUST-1623,108.17,1,0.0,140.27,2.7,4.0
ORD-102918,2025-09-12,Electronics,North,Online,New,Gift Card,CUST-2954,156.56,10,7.7,1874.6,3.7,4.0
ORD-100649,2025-09-12,Electronics,North,Online,VIP,Debit Card,CUST-3114,661.55,1,20.3,683.99,4.8,4.0
ORD-103935,2025-09-12,Apparel,East,In-Store,Returning,Gift Card,CUST-1441,129.8,1,4.1,161.48,3.3,0.0
ORD-103333,2025-09-12,Sports,West,In-Store,Returning,Gift Card,CUST-1199,245.29,3,0.0,954.61,4.0,1.0
ORD-100855,2025-09-12,Apparel,West,In-Store,New,PayPal,CUST-1924,79.88,5,0.0,518.13,5.0,2.0
ORD-101547,2025-09-12,Apparel,South,Mobile App,New,Gift Card,CUST-1189,146.55,2,0.0,380.23,4.6,4.0
ORD-103805,2025-09-12,Electronics,East,In-Store,New,Credit Card,CUST-1130,791.31,1,5.4,971.1,3.6,3.0
ORD-104780,2025-09-12,Sports,North,Online,Returning,Debit Card,CUST-1239,177.6,2,0.6,458.02,3.9,4.0
ORD-102318,2025-09-13,Home & Garden,South,In-Store,Returning,Debit Card,CUST-3408,124.4,1,5.3,152.88,3.7,2.0
ORD-104838,2025-09-13,Electronics,West,In-Store,New,Credit Card,CUST-3434,988.75,2,9.3,2327.62,3.5,0.0
ORD-101006,2025-09-13,Home & Garden,East,Online,Returning,Credit Card,CUST-2842,128.02,2,0.8,329.62,4.1,4.0
ORD-104326,2025-09-13,Electronics,East,In-Store,New,PayPal,CUST-1111,136.76,2,0.0,354.96,2.8,2.0
ORD-100779,2025-09-13,Electronics,South,In-Store,New,Debit Card,CUST-3154,1196.08,2,0.0,3104.4,4.2,1.0
ORD-103777,2025-09-13,Sports,North,Mobile App,New,Credit Card,CUST-2167,277.73,1,3.3,348.53,2.8,7.0
ORD-100296,2025-09-13,Sports,South,Mobile App,VIP,Debit Card,CUST-1400,293.58,3,9.7,1032.1,2.5,2.0
ORD-103709,2025-09-13,Beauty,North,Online,New,Gift Card,CUST-1186,19.9,3,0.5,77.09,4.0,7.0
ORD-104896,2025-09-13,Apparel,North,Online,Returning,Debit Card,CUST-2000,147.74,1,2.6,186.74,3.9,3.0
ORD-103917,2025-09-13,Electronics,East,In-Store,Returning,Gift Card,CUST-3173,528.72,2,10.8,1224.08,4.0,4.0
ORD-104474,2025-09-13,Home & Garden,North,Mobile App,Returning,PayPal,CUST-1966,89.06,3,0.0,346.73,3.2,5.0
ORD-101157,2025-09-13,Apparel,East,Online,New,Debit Card,CUST-3363,112.94,1,0.0,146.57,3.2,4.0
ORD-102654,2025-09-14,Electronics,South,In-Store,Returning,Credit Card,CUST-3313,193.59,1,10.7,224.43,4.1,0.0
ORD-104318,2025-09-14,Electronics,North,Mobile App,New,Gift Card,CUST-2352,1037.07,2,6.6,2514.97,4.2,4.0
ORD-102639,2025-09-14,Beauty,North,Online,Returning,Gift Card,CUST-1463,103.3,3,11.4,356.45,4.0,3.0
ORD-100881,2025-09-14,Beauty,East,Online,New,Credit Card,CUST-1040,128.57,3,2.9,486.21,4.3,4.0
ORD-102672,2025-09-14,Beauty,Central,Online,Returning,Credit Card,CUST-2064,104.76,5,1.1,672.53,4.9,6.0
ORD-101895,2025-09-14,Home & Garden,West,Online,Returning,Debit Card,CUST-2430,409.42,5,0.0,2657.58,4.2,6.0
ORD-103331,2025-09-14,Apparel,North,Online,New,Credit Card,CUST-2087,38.67,1,0.0,50.2,3.6,5.0
ORD-101464,2025-09-14,Apparel,South,Mobile App,Returning,Gift Card,CUST-1482,144.59,2,4.9,357.02,3.9,2.0
ORD-101855,2025-09-14,Sports,South,In-Store,New,Credit Card,CUST-1322,92.35,1,2.6,116.77,3.9,0.0
ORD-103965,2025-09-14,Beauty,West,In-Store,New,Debit Card,CUST-1394,123.52,1,9.1,145.76,3.0,0.0
ORD-101149,2025-09-14,Beauty,East,Online,New,Credit Card,CUST-1957,36.48,3,0.0,142.08,4.4,7.0
ORD-100559,2025-09-14,Apparel,Central,In-Store,Returning,PayPal,CUST-2862,44.01,5,9.4,258.82,3.2,0.0
ORD-101309,2025-09-15,Beauty,Central,Mobile App,Returning,Gift Card,CUST-2695,41.24,1,3.0,51.95,3.3,3.0
ORD-101313,2025-09-15,Electronics,Central,In-Store,New,Credit Card,CUST-1027,228.3,1,13.2,257.36,4.4,3.0
ORD-104183,2025-09-15,Beauty,Central,In-Store,VIP,Credit Card,CUST-2520,35.42,1,12.9,40.07,4.4,1.0
ORD-101551,2025-09-15,Sports,East,Mobile App,New,Credit Card,CUST-2692,107.91,3,10.8,375.02,3.3,4.0
ORD-100145,2025-09-15,Beauty,South,Mobile App,New,Credit Card,CUST-1346,104.5,5,3.5,654.82,4.5,4.0
ORD-102511,2025-09-15,Home & Garden,East,Online,VIP,Gift Card,CUST-1561,240.7,1,11.5,276.65,5.0,5.0
ORD-101126,2025-09-16,Beauty,South,In-Store,Returning,Gift Card,CUST-1627,67.51,2,5.7,165.42,5.0,
ORD-100642,2025-09-16,Toys,South,Online,VIP,Credit Card,CUST-2627,80.8,2,15.7,176.99,,5.0
ORD-102149,2025-09-16,Home & Garden,South,In-Store,New,Credit Card,CUST-3082,382.62,1,2.0,487.15,4.0,0.0
ORD-104066,2025-09-16,Home & Garden,South,Online,Returning,Gift Card,CUST-2339,43.07,2,2.4,109.23,3.1,4.0
ORD-102376,2025-09-16,Apparel,West,Mobile App,VIP,PayPal,CUST-2411,116.48,1,14.0,130.14,4.9,5.0
ORD-104703,2025-09-16,Toys,Central,Online,Returning,Debit Card,CUST-1376,20.93,1,6.5,25.42,4.2,3.0
ORD-101400,2025-09-16,Electronics,North,Online,Returning,PayPal,CUST-2903,1070.04,1,3.7,1338.74,3.7,4.0
ORD-100834,2025-09-16,Apparel,North,Online,New,Credit Card,CUST-3096,152.07,4,13.7,682.0,3.6,5.0
ORD-104147,2025-09-17,Electronics,South,Online,New,Debit Card,CUST-2936,988.39,1,10.0,1156.11,4.1,4.0
ORD-100124,2025-09-17,Home & Garden,South,Mobile App,VIP,Credit Card,CUST-2657,105.26,5,17.0,567.73,4.1,3.0
ORD-101559,2025-09-17,Beauty,West,Online,New,Credit Card,CUST-3289,24.62,1,0.0,32.0,4.1,5.0
ORD-104970,2025-09-17,Electronics,West,Mobile App,New,Credit Card,CUST-1457,992.11,1,5.4,1219.78,3.7,5.0
ORD-100150,2025-09-17,Toys,West,Online,New,Credit Card,CUST-2889,43.77,2,0.0,113.77,3.3,3.0
ORD-102993,2025-09-17,Apparel,South,Online,VIP,Debit Card,CUST-3128,198.3,4,9.4,933.98,4.1,8.0
ORD-102671,2025-09-17,Sports,South,In-Store,VIP,Debit Card,CUST-1920,316.39,2,8.6,751.67,4.6,1.0
ORD-101346,2025-09-17,Sports,West,In-Store,VIP,PayPal,CUST-2284,152.51,1,2.0,194.25,4.7,5.0
ORD-100609,2025-09-18,Toys,East,Online,Returning,Credit Card,CUST-1340,56.87,1,6.7,68.98,3.9,5.0
ORD-103577,2025-09-18,Apparel,East,Online,New,Gift Card,CUST-1224,151.16,3,2.8,573.08,3.3,4.0
ORD-101041,2025-09-18,Home & Garden,North,Mobile App,Returning,Gift Card,CUST-1177,70.69,1,5.5,86.85,,3.0
ORD-103984,2025-09-18,Toys,South,Mobile App,Returning,Debit Card,CUST-3295,109.99,4,11.4,506.8,3.9,4.0
ORD-104311,2025-09-18,Apparel,East,Mobile App,New,PayPal,CUST-3179,152.63,1,4.4,189.71,4.6,6.0
ORD-102152,2025-09-18,Electronics,North,Online,Returning,Credit Card,CUST-2597,1166.55,1,8.7,1384.72,4.1,4.0
ORD-100231,2025-09-18,Apparel,South,Online,New,PayPal,CUST-1698,173.93,2,2.1,442.77,3.1,5.0
ORD-103378,2025-09-18,Sports,South,In-Store,Returning,Gift Card,CUST-2819,134.92,26,14.9,5672.79,4.7,0.0
ORD-101705,2025-09-19,Beauty,West,Online,Returning,Credit Card,CUST-2899,26.86,1,7.1,32.45,2.8,5.0
ORD-101291,2025-09-19,Apparel,Central,Mobile App,VIP,Credit Card,CUST-2489,164.53,2,8.6,391.17,3.8,4.0
ORD-100036,2025-09-19,Beauty,East,Online,Returning,,CUST-2787,35.75,4,9.9,167.58,4.2,5.0
ORD-103338,2025-09-19,Home & Garden,North,Mobile App,VIP,Gift Card,CUST-1463,432.82,5,17.8,2313.65,4.7,6.0
ORD-104450,2025-09-19,Home & Garden,Central,Mobile App,New,Gift Card,CUST-1177,94.62,1,5.1,116.79,3.6,7.0
ORD-100005,2025-09-19,Electronics,West,Online,Returning,Credit Card,CUST-3082,1108.8,3,13.2,3755.29,4.0,4.0
ORD-101246,2025-09-20,Apparel,West,Mobile App,Returning,Credit Card,CUST-1971,189.84,5,11.4,1094.21,4.5,6.0
ORD-104557,2025-09-20,Electronics,Central,Mobile App,Returning,PayPal,CUST-1743,308.92,10,2.7,3910.82,4.1,3.0
ORD-103731,2025-09-20,Home & Garden,Central,Mobile App,New,Credit Card,CUST-2723,437.79,5,6.9,2651.52,3.1,4.0
ORD-103961,2025-09-20,Sports,South,Mobile App,Returning,Gift Card,CUST-1064,43.0,1,2.6,54.49,5.0,3.0
ORD-102868,2025-09-20,Beauty,East,Online,VIP,Credit Card,CUST-1483,133.94,1,4.3,166.78,5.0,6.0
ORD-103106,2025-09-20,Electronics,South,Online,Returning,PayPal,CUST-2467,665.18,1,4.1,829.98,3.2,4.0
ORD-102481,2025-09-20,Apparel,North,In-Store,Returning,,CUST-2195,79.13,3,1.5,304.23,3.6,2.0
ORD-104141,2025-09-20,Beauty,North,Online,New,PayPal,CUST-1835,94.45,3,1.2,364.24,3.7,7.0
ORD-101418,2025-09-21,Sports,Central,Online,New,Gift Card,CUST-2933,289.76,3,5.8,1065.81,3.5,7.0
ORD-100667,2025-09-21,Electronics,Central,Online,Returning,Debit Card,CUST-2095,530.42,2,2.8,1342.1,3.7,5.0
ORD-103263,2025-09-21,Toys,West,In-Store,VIP,Credit Card,CUST-1566,8.75,1,0.2,11.37,4.0,0.0
ORD-104332,2025-09-21,Apparel,East,Online,Returning,Gift Card,CUST-2023,116.91,5,2.7,740.29,3.5,8.0
ORD-102197,2025-09-21,Home & Garden,South,Mobile App,New,Gift Card,CUST-2525,401.2,3,4.0,1503.91,2.9,5.0
ORD-102097,2025-09-21,Electronics,South,Online,New,PayPal,CUST-2486,1143.34,1,2.7,1447.96,4.0,4.0
ORD-102331,2025-09-21,Apparel,North,In-Store,VIP,PayPal,CUST-3330,189.04,1,13.2,213.57,,0.0
